iso3,location_name,region_name,year,number_suicides_2021,crude_suicide_rate_2021,age_standardized_suicide_rate_2021,data_quality,income_group,age_name,gbd_addiction_death_rate_both,gbd_addiction_death_rate_female,gbd_addiction_death_rate_male,gbd_depression_dalys_rate_both,gbd_selfharm_death_rate_female,gbd_selfharm_death_rate_male,gbd_year
SOM,Somalia,Eastern Mediterranean Region,2021,1375,8.0,15.3,Very low,LI,20-24 years,1.6772282574427966,1.369855508890996,1.9968195240488515,945.3057396724572,4.8142134514495964,15.016715019770398,2023
SOM,Somalia,Eastern Mediterranean Region,2021,1375,8.0,15.3,Very low,LI,25+ years,1.6772282574427966,1.369855508890996,1.9968195240488515,1036.766470908657,8.004307521467926,25.597051205875992,2023
SOM,Somalia,Eastern Mediterranean Region,2021,1375,8.0,15.3,Very low,LI,<20 years,1.6772282574427966,1.369855508890996,1.9968195240488515,253.00573747519215,1.315001324293007,2.512696339416501,2023
SDN,Sudan,Eastern Mediterranean Region,2021,1519,3.2,3.9,Very low,LI,20-24 years,1.9284670947796847,0.9643065369313162,2.861168744247776,1316.5957056648936,5.068494929061449,9.11486727384714,2023
SDN,Sudan,Eastern Mediterranean Region,2021,1519,3.2,3.9,Very low,LI,25+ years,1.9284670947796847,0.9643065369313162,2.861168744247776,1262.1507238515985,2.923301198549379,7.964591141170485,2023
SDN,Sudan,Eastern Mediterranean Region,2021,1519,3.2,3.9,Very low,LI,<20 years,1.9284670947796847,0.9643065369313162,2.861168744247776,471.7754707904204,1.6351102351243894,1.780375670068603,2023
SYR,Syrian Arab Republic,Eastern Mediterranean Region,2021,127,0.6,0.7,Low,LI,20-24 years,1.1115368254022369,0.927732798855344,1.3099035587689434,2068.373804467847,0.5224702590766841,2.178638687722525,2023
SYR,Syrian Arab Republic,Eastern Mediterranean Region,2021,127,0.6,0.7,Low,LI,25+ years,1.1115368254022369,0.927732798855344,1.3099035587689434,1921.0770321436023,0.4651186301581487,2.1082168511714423,2023
SYR,Syrian Arab Republic,Eastern Mediterranean Region,2021,127,0.6,0.7,Low,LI,<20 years,1.1115368254022369,0.927732798855344,1.3099035587689434,931.577882098066,0.1982092937373114,0.7003813172246758,2023
TUN,Tunisia,Eastern Mediterranean Region,2021,222,1.8,1.8,Low,LMI,20-24 years,2.276953961905911,2.0127643811846045,2.5343971212186376,1436.4854506689717,1.7131045208912514,3.139801113693392,2023
TUN,Tunisia,Eastern Mediterranean Region,2021,222,1.8,1.8,Low,LMI,25+ years,2.276953961905911,2.0127643811846045,2.5343971212186376,1366.6831568576042,2.022220943929596,4.727189519554367,2023
TUN,Tunisia,Eastern Mediterranean Region,2021,222,1.8,1.8,Low,LMI,<20 years,2.276953961905911,2.0127643811846045,2.5343971212186376,519.0105302288661,0.4968249681016092,0.5386251412472723,2023
ARE,United Arab Emirates,Eastern Mediterranean Region,2021,167,1.7,1.7,Low,HI,20-24 years,1.2092952073985983,0.606615176179427,1.4965299532000884,1056.2991039198364,2.493944496543612,9.707632427356025,2023
ARE,United Arab Emirates,Eastern Mediterranean Region,2021,167,1.7,1.7,Low,HI,25+ years,1.2092952073985983,0.606615176179427,1.4965299532000884,928.665469696492,1.38676504673723,3.2008440916950938,2023
ARE,United Arab Emirates,Eastern Mediterranean Region,2021,167,1.7,1.7,Low,HI,<20 years,1.2092952073985983,0.606615176179427,1.4965299532000884,316.4171649047972,0.3625549005815098,0.9524167002327532,2023
YEM,Yemen,Eastern Mediterranean Region,2021,1564,4.2,5.2,Very low,LI,20-24 years,1.0372237151765356,0.4402087366137955,1.6518854156754823,1209.5101533940674,3.490265712997285,7.168452132461626,2023
YEM,Yemen,Eastern Mediterranean Region,2021,1564,4.2,5.2,Very low,LI,25+ years,1.0372237151765356,0.4402087366137955,1.6518854156754823,1202.397417096233,2.8692724416695614,7.442933710838706,2023
YEM,Yemen,Eastern Mediterranean Region,2021,1564,4.2,5.2,Very low,LI,<20 years,1.0372237151765356,0.4402087366137955,1.6518854156754823,409.6900485339759,1.016050464465032,1.465197271919858,2023
ALB,Albania,European Region,2021,78,2.8,2.1,Low,UMI,20-24 years,1.5429225040391514,0.6672040947957546,2.439151683831679,487.0128219074463,2.770569654076549,3.431712561422458,2023
ALB,Albania,European Region,2021,78,2.8,2.1,Low,UMI,25+ years,1.5429225040391514,0.6672040947957546,2.439151683831679,611.4765707458102,4.080058737098987,8.86451521365372,2023
ALB,Albania,European Region,2021,78,2.8,2.1,Low,UMI,<20 years,1.5429225040391514,0.6672040947957546,2.439151683831679,180.1959535876304,0.7876188766958127,0.9922156417806192,2023
ARM,Armenia,European Region,2021,69,2.5,1.9,High,UMI,20-24 years,1.4297610881187712,0.8079024536105524,2.1493181359222824,815.0852181034937,1.6866877910804563,6.588836164892698,2023
ARM,Armenia,European Region,2021,69,2.5,1.9,High,UMI,25+ years,1.4297610881187712,0.8079024536105524,2.1493181359222824,915.2205900933556,2.718761624640764,9.687392508296895,2023
ARM,Armenia,European Region,2021,69,2.5,1.9,High,UMI,<20 years,1.4297610881187712,0.8079024536105524,2.1493181359222824,279.3120662683769,0.5259125881156804,1.913361399484625,2023
AUT,Austria,European Region,2021,1301,14.5,10.2,High,HI,20-24 years,5.944546877828077,2.401227539111469,9.7026889479939,622.6661248945298,4.407256552467002,16.492289098840086,2023
AUT,Austria,European Region,2021,1301,14.5,10.2,High,HI,25+ years,5.944546877828077,2.401227539111469,9.7026889479939,569.0174717117114,8.721513102622712,32.49061544394792,2023
AUT,Austria,European Region,2021,1301,14.5,10.2,High,HI,<20 years,5.944546877828077,2.401227539111469,9.7026889479939,281.7808403272326,1.4727426098483685,2.9448534362350567,2023
AZE,Azerbaijan,European Region,2021,160,1.6,1.6,Very low,UMI,20-24 years,2.409563021872855,1.2073197754317726,3.6716966689492856,810.1497201560535,1.990070526071604,8.017335836090462,2023
AZE,Azerbaijan,European Region,2021,160,1.6,1.6,Very low,UMI,25+ years,2.409563021872855,1.2073197754317726,3.6716966689492856,890.0113369625658,1.7737697438457898,7.00257138148275,2023
AZE,Azerbaijan,European Region,2021,160,1.6,1.6,Very low,UMI,<20 years,2.409563021872855,1.2073197754317726,3.6716966689492856,289.1002644313069,0.6661313615344684,1.5323826917555712,2023
BLR,Belarus,European Region,2021,1444,15.6,11.7,High,UMI,20-24 years,21.89027724569611,10.61699676343504,34.83417994073703,719.2509681210418,3.865596286898596,24.09354399506947,2023
BLR,Belarus,European Region,2021,1444,15.6,11.7,High,UMI,25+ years,21.89027724569611,10.61699676343504,34.83417994073703,841.0206769416279,7.942934317290029,42.907660355898486,2023
BLR,Belarus,European Region,2021,1444,15.6,11.7,High,UMI,<20 years,21.89027724569611,10.61699676343504,34.83417994073703,252.39580029705775,1.084499046470326,3.073131117038448,2023
BEL,Belgium,European Region,2021,2124,18.4,14.3,High,HI,20-24 years,4.597232918460887,2.453552902377515,6.7916709867823055,1003.1124604375666,5.5540926312761165,12.929937915185494,2023
BEL,Belgium,European Region,2021,2124,18.4,14.3,High,HI,25+ years,4.597232918460887,2.453552902377515,6.7916709867823055,878.2776772278986,12.589217628729545,36.24747393608363,2023
BEL,Belgium,European Region,2021,2124,18.4,14.3,High,HI,<20 years,4.597232918460887,2.453552902377515,6.7916709867823055,495.6989101674112,0.9778674574742388,1.999620400504146,2023
BIH,Bosnia and Herzegovina,European Region,2021,291,9.0,5.7,Medium,UMI,20-24 years,3.1892220682382986,1.0234216164432273,5.5338776291322676,652.8581891623272,1.812931168922407,14.726747643308018,2023
BIH,Bosnia and Herzegovina,European Region,2021,291,9.0,5.7,Medium,UMI,25+ years,3.1892220682382986,1.0234216164432273,5.5338776291322676,707.3441782639542,5.453877984220858,23.826012272805276,2023
BIH,Bosnia and Herzegovina,European Region,2021,291,9.0,5.7,Medium,UMI,<20 years,3.1892220682382986,1.0234216164432273,5.5338776291322676,232.20995592363604,0.6766240436415898,2.8467810835795264,2023
BGR,Bulgaria,European Region,2021,654,9.5,6.3,Medium,HI,20-24 years,2.278250032059858,0.7213080534437256,3.8815419194380474,555.8915016054253,2.6246060972083636,11.72425806357248,2023
BGR,Bulgaria,European Region,2021,654,9.5,6.3,Medium,HI,25+ years,2.278250032059858,0.7213080534437256,3.8815419194380474,677.577858184663,5.92252067748981,20.64488901304982,2023
BGR,Bulgaria,European Region,2021,654,9.5,6.3,Medium,HI,<20 years,2.278250032059858,0.7213080534437256,3.8815419194380474,192.9723493571908,0.7569411473133211,1.4058027295911275,2023
HRV,Croatia,European Region,2021,615,15.7,10.6,High,HI,20-24 years,7.084745065289446,1.794849861147686,12.8445442907612,434.9260861945129,2.09787846981904,13.646014082733558,2023
HRV,Croatia,European Region,2021,615,15.7,10.6,High,HI,25+ years,7.084745065289446,1.794849861147686,12.8445442907612,517.6983996406668,8.826864819331663,33.21393291663338,2023
HRV,Croatia,European Region,2021,615,15.7,10.6,High,HI,<20 years,7.084745065289446,1.794849861147686,12.8445442907612,149.02639957470544,0.6271338230240017,1.8663905568686583,2023
CYP,Cyprus,European Region,2021,40,3.0,2.7,High,HI,20-24 years,1.945259501282564,0.6608013302426337,3.2813034572353477,729.0444872217279,1.3167385662244058,6.291740066299922,2023
CYP,Cyprus,European Region,2021,40,3.0,2.7,High,HI,25+ years,1.945259501282564,0.6608013302426337,3.2813034572353477,682.65997142681,2.598516823391204,8.720035739917638,2023
CYP,Cyprus,European Region,2021,40,3.0,2.7,High,HI,<20 years,1.945259501282564,0.6608013302426337,3.2813034572353477,331.2618591544936,0.1460485105740555,0.4454308616043035,2023
CZE,Czechia,European Region,2021,1403,13.3,10.3,High,HI,20-24 years,4.0428688344046675,1.635303270335588,6.476868604867773,722.4401224237483,3.5908132011967493,16.361567955174454,2023
CZE,Czechia,European Region,2021,1403,13.3,10.3,High,HI,25+ years,4.0428688344046675,1.635303270335588,6.476868604867773,764.4946282469197,6.2518442067958775,28.384298903972105,2023
CZE,Czechia,European Region,2021,1403,13.3,10.3,High,HI,<20 years,4.0428688344046675,1.635303270335588,6.476868604867773,243.72419900816496,0.7601506690395616,2.1876387575555833,2023
DNK,Denmark,European Region,2021,613,10.5,7.6,High,HI,20-24 years,10.763274179056756,4.8635812352093595,16.81224570194141,869.5766096987267,3.692549611255006,9.047036983723109,2023
DNK,Denmark,European Region,2021,613,10.5,7.6,High,HI,25+ years,10.763274179056756,4.8635812352093595,16.81224570194141,745.649293680825,8.29566495554854,22.91726590407199,2023
DNK,Denmark,European Region,2021,613,10.5,7.6,High,HI,<20 years,10.763274179056756,4.8635812352093595,16.81224570194141,433.7524651947157,0.7077610131425567,1.6555988987815728,2023
EST,Estonia,European Region,2021,199,14.9,12.5,High,HI,20-24 years,15.098016746441314,3.420161109544945,27.551237323394435,653.4954053010046,4.229588242252359,19.02265359150768,2023
EST,Estonia,European Region,2021,199,14.9,12.5,High,HI,25+ years,15.098016746441314,3.420161109544945,27.551237323394435,734.3319170678825,6.720354070296989,33.15417363215679,2023
EST,Estonia,European Region,2021,199,14.9,12.5,High,HI,<20 years,15.098016746441314,3.420161109544945,27.551237323394435,223.7167350946367,0.996249545093567,2.639464917525891,2023
FIN,Finland,European Region,2021,807,14.6,12.6,High,HI,20-24 years,10.6610516311703,5.081328676477071,16.218570958704827,695.0456659850704,9.823474087856932,23.557724427238117,2023
FIN,Finland,European Region,2021,807,14.6,12.6,High,HI,25+ years,10.6610516311703,5.081328676477071,16.218570958704827,585.3354092745157,10.52618332751068,28.957363720714003,2023
FIN,Finland,European Region,2021,807,14.6,12.6,High,HI,<20 years,10.6610516311703,5.081328676477071,16.218570958704827,354.32751803581357,1.8138194787948896,2.896438586427842,2023
FRA,France,European Region,2021,10957,16.6,11.8,Medium,HI,20-24 years,5.391283678281675,2.4969822108236133,8.52691017231542,908.6721603508136,4.285528187103464,15.510509386682187,2023
FRA,France,European Region,2021,10957,16.6,11.8,Medium,HI,25+ years,5.391283678281675,2.4969822108236133,8.52691017231542,863.9873873707862,9.745604443090608,34.715522375193885,2023
FRA,France,European Region,2021,10957,16.6,11.8,Medium,HI,<20 years,5.391283678281675,2.4969822108236133,8.52691017231542,468.4142532495627,0.774871843090747,1.6025954385162553,2023
GEO,Georgia,European Region,2021,193,5.1,4.6,Medium,UMI,20-24 years,13.916392603284,8.405348854238321,19.770666419304135,944.1557264013894,1.9081156461977855,13.412178163491602,2023
GEO,Georgia,European Region,2021,193,5.1,4.6,Medium,UMI,25+ years,13.916392603284,8.405348854238321,19.770666419304135,1011.624685803501,2.9762143215089174,18.497817082263452,2023
GEO,Georgia,European Region,2021,193,5.1,4.6,Medium,UMI,<20 years,13.916392603284,8.405348854238321,19.770666419304135,307.0460695442045,0.4766915539633849,1.629661236667444,2023
DEU,Germany,European Region,2021,10799,12.9,8.2,High,HI,20-24 years,6.614660789633835,2.398597772266759,10.95449906672697,1086.1997154859278,8.515186010056054,18.56510911081736,2023
DEU,Germany,European Region,2021,10799,12.9,8.2,High,HI,25+ years,6.614660789633835,2.398597772266759,10.95449906672697,942.3523424720202,8.527847652367015,28.46235867988847,2023
DEU,Germany,European Region,2021,10799,12.9,8.2,High,HI,<20 years,6.614660789633835,2.398597772266759,10.95449906672697,475.29248966893584,2.027670482631432,2.84698769411689,2023
GRC,Greece,European Region,2021,495,4.7,3.4,Medium,HI,20-24 years,2.9851832913717895,0.865170467438953,5.135288593425761,1305.8371942356916,1.336995447790892,4.674074675565856,2023
GRC,Greece,European Region,2021,495,4.7,3.4,Medium,HI,25+ years,2.9851832913717895,0.865170467438953,5.135288593425761,1140.967638156236,2.0928882664683415,9.590145309127823,2023
GRC,Greece,European Region,2021,495,4.7,3.4,Medium,HI,<20 years,2.9851832913717895,0.865170467438953,5.135288593425761,693.66436591531,0.2480883323589692,0.6206865689952626,2023
HUN,Hungary,European Region,2021,1597,16.5,11.4,High,HI,20-24 years,5.268990419573921,1.695519154319518,9.41567882572343,604.5617802383467,3.5902930572141605,14.936905293250751,2023
HUN,Hungary,European Region,2021,1597,16.5,11.4,High,HI,25+ years,5.268990419573921,1.695519154319518,9.41567882572343,736.737611625474,10.834205803526917,37.41129810276001,2023
HUN,Hungary,European Region,2021,1597,16.5,11.4,High,HI,<20 years,5.268990419573921,1.695519154319518,9.41567882572343,214.646540913914,0.794531199204305,2.0926907991036257,2023
ISL,Iceland,European Region,2021,44,11.9,10.8,High,HI,20-24 years,8.452398703592896,5.3917670570437775,11.220039936799148,1269.2206348429067,4.5770997754512,16.181606313729,2023
ISL,Iceland,European Region,2021,44,11.9,10.8,High,HI,25+ years,8.452398703592896,5.3917670570437775,11.220039936799148,1044.2607214995444,7.893734421021178,26.184303267442008,2023
ISL,Iceland,European Region,2021,44,11.9,10.8,High,HI,<20 years,8.452398703592896,5.3917670570437775,11.220039936799148,610.6131425733305,0.5690356948001701,2.379320392573288,2023
IRL,Ireland,European Region,2021,430,8.5,7.7,High,HI,20-24 years,6.027921013562584,3.422416320108292,8.731028810080135,908.5744932849102,2.7939959777153653,14.929815636253808,2023
IRL,Ireland,European Region,2021,430,8.5,7.7,High,HI,25+ years,6.027921013562584,3.422416320108292,8.731028810080135,813.477065078858,5.147653503532048,17.131674545083783,2023
IRL,Ireland,European Region,2021,430,8.5,7.7,High,HI,<20 years,6.027921013562584,3.422416320108292,8.731028810080135,440.67379729852627,0.6594308541791554,1.9527952000801323,2023
ISR,Israel,European Region,2021,391,4.4,4.4,High,HI,20-24 years,2.192012075862743,0.6986437579755247,3.725988155850899,1248.162500822132,2.066125965166611,10.312297783771497,2023
ISR,Israel,European Region,2021,391,4.4,4.4,High,HI,25+ years,2.192012075862743,0.6986437579755247,3.725988155850899,1139.3855818799152,3.667703093527081,14.694893383707218,2023
ISR,Israel,European Region,2021,391,4.4,4.4,High,HI,<20 years,2.192012075862743,0.6986437579755247,3.725988155850899,558.0869158410634,0.2825361614354757,0.99752773673772,2023
ITA,Italy,European Region,2021,4176,7.0,4.6,High,HI,20-24 years,1.143652414529191,0.443538954032567,1.860540805809913,538.007792658332,1.775528415398082,6.802632361756262,2023
ITA,Italy,European Region,2021,4176,7.0,4.6,High,HI,25+ years,1.143652414529191,0.443538954032567,1.860540805809913,515.5268154202738,3.494872171977746,13.88154134282731,2023
ITA,Italy,European Region,2021,4176,7.0,4.6,High,HI,<20 years,1.143652414529191,0.443538954032567,1.860540805809913,266.08554253841186,0.5153498420773597,1.183754303685369,2023
KAZ,Kazakhstan,European Region,2021,2882,14.6,15.2,High,UMI,20-24 years,6.151807340007366,2.62004085981012,10.24410557333684,642.4872692337607,5.626278174015991,22.58006875100591,2023
KAZ,Kazakhstan,European Region,2021,2882,14.6,15.2,High,UMI,25+ years,6.151807340007366,2.62004085981012,10.24410557333684,677.8922460996384,7.004290767182692,43.0205364857278,2023
KAZ,Kazakhstan,European Region,2021,2882,14.6,15.2,High,UMI,<20 years,6.151807340007366,2.62004085981012,10.24410557333684,189.1359983572877,1.5635053030090775,3.3469005205295663,2023
KGZ,Kyrgyzstan,European Region,2021,464,6.8,7.8,High,LMI,20-24 years,5.776081121189847,1.9168681469010376,10.00905347537118,781.5444209634713,3.2794937569594373,7.98022890479011,2023
KGZ,Kyrgyzstan,European Region,2021,464,6.8,7.8,High,LMI,25+ years,5.776081121189847,1.9168681469010376,10.00905347537118,849.8090020640237,3.2672395554695934,14.286766692285871,2023
KGZ,Kyrgyzstan,European Region,2021,464,6.8,7.8,High,LMI,<20 years,5.776081121189847,1.9168681469010376,10.00905347537118,235.3134560030864,1.235497175712513,2.183969602222304,2023
LVA,Latvia,European Region,2021,287,15.2,12.0,High,HI,20-24 years,11.669032831469025,3.1049961704998386,21.26489255698273,638.2088360402331,2.743468255063798,18.69895932812209,2023
LVA,Latvia,European Region,2021,287,15.2,12.0,High,HI,25+ years,11.669032831469025,3.1049961704998386,21.26489255698273,732.5836091410632,7.549947953255423,42.30985958035256,2023
LVA,Latvia,European Region,2021,287,15.2,12.0,High,HI,<20 years,11.669032831469025,3.1049961704998386,21.26489255698273,217.84951734367095,0.6161569952894538,2.8186938887015547,2023
LTU,Lithuania,European Region,2021,618,22.1,16.8,High,HI,20-24 years,10.037375832649772,2.993133072310532,17.549870409043955,901.0202163729132,3.4055052380954622,27.281835753922383,2023
LTU,Lithuania,European Region,2021,618,22.1,16.8,High,HI,25+ years,10.037375832649772,2.993133072310532,17.549870409043955,913.8349390149768,10.398778961140652,56.108664628424535,2023
LTU,Lithuania,European Region,2021,618,22.1,16.8,High,HI,<20 years,10.037375832649772,2.993133072310532,17.549870409043955,307.0521768527028,1.0329687289109066,3.165717190145154,2023
LUX,Luxembourg,European Region,2021,53,8.2,6.2,High,HI,20-24 years,5.6373063232056415,3.0137696806283296,8.242851990688873,1136.890892062596,1.7617302890887052,8.223286043029763,2023
LUX,Luxembourg,European Region,2021,53,8.2,6.2,High,HI,25+ years,5.6373063232056415,3.0137696806283296,8.242851990688873,1005.362201907737,6.119264567983567,17.19478761802535,2023
LUX,Luxembourg,European Region,2021,53,8.2,6.2,High,HI,<20 years,5.6373063232056415,3.0137696806283296,8.242851990688873,533.6852048362573,0.4877292960854839,1.3764838540683195,2023
MLT,Malta,European Region,2021,34,6.5,5.6,High,HI,20-24 years,1.8219420646150144,0.4710861894016692,2.992355529323532,553.1489003442542,1.03915950317167,5.151914474397594,2023
MLT,Malta,European Region,2021,34,6.5,5.6,High,HI,25+ years,1.8219420646150144,0.4710861894016692,2.992355529323532,516.7611041408747,2.0208724366322546,8.857233898213465,2023
MLT,Malta,European Region,2021,34,6.5,5.6,High,HI,<20 years,1.8219420646150144,0.4710861894016692,2.992355529323532,248.83571736227327,0.14963699543476,0.7699747842552628,2023
MNE,Montenegro,European Region,2021,68,11.3,8.9,Low,UMI,20-24 years,1.4297884315171632,0.5306435489116029,2.35634438680161,470.38505643891847,2.6241247365517504,15.803144812748712,2023
MNE,Montenegro,European Region,2021,68,11.3,8.9,Low,UMI,25+ years,1.4297884315171632,0.5306435489116029,2.35634438680161,590.0766879192932,8.63918472386529,29.6341078204596,2023
MNE,Montenegro,European Region,2021,68,11.3,8.9,Low,UMI,<20 years,1.4297884315171632,0.5306435489116029,2.35634438680161,165.6191763685946,1.225410218416691,2.859253505829675,2023
NLD,Netherlands (Kingdom of the),European Region,2021,2040,11.5,9.1,High,HI,20-24 years,3.382189908761968,1.2056144715777193,5.603771806236522,1572.4669343586836,6.457706120066552,13.015574021576091,2023
NLD,Netherlands (Kingdom of the),European Region,2021,2040,11.5,9.1,High,HI,25+ years,3.382189908761968,1.2056144715777193,5.603771806236522,1397.733492423405,9.261732230088263,22.254639281683374,2023
NLD,Netherlands (Kingdom of the),European Region,2021,2040,11.5,9.1,High,HI,<20 years,3.382189908761968,1.2056144715777193,5.603771806236522,788.7831276375936,0.891291100907928,1.9265015493197264,2023
MKD,North Macedonia,European Region,2021,107,5.8,4.6,Medium,UMI,20-24 years,1.6660793488051502,0.4075139461427974,2.9462161983465807,464.8530772782055,2.094170132324099,9.043332909737726,2023
MKD,North Macedonia,European Region,2021,107,5.8,4.6,Medium,UMI,25+ years,1.6660793488051502,0.4075139461427974,2.9462161983465807,583.2731509824256,5.295115854147295,16.35246845604846,2023
MKD,North Macedonia,European Region,2021,107,5.8,4.6,Medium,UMI,<20 years,1.6660793488051502,0.4075139461427974,2.9462161983465807,159.6160171244188,0.654789138884327,1.109212172455722,2023
NOR,Norway,European Region,2021,713,13.2,11.4,High,HI,20-24 years,6.4077044423355,3.5396792025825436,9.296424961527377,764.9125787306589,6.152610603384252,18.749018070414,2023
NOR,Norway,European Region,2021,713,13.2,11.4,High,HI,25+ years,6.4077044423355,3.5396792025825436,9.296424961527377,673.3520531062406,7.380526246409248,19.963905200760788,2023
NOR,Norway,European Region,2021,713,13.2,11.4,High,HI,<20 years,6.4077044423355,3.5396792025825436,9.296424961527377,361.15040651851945,1.653178617033905,3.4923402102387837,2023
POL,Poland,European Region,2021,5199,13.7,11.5,Medium,HI,20-24 years,11.12986237669568,2.9849506648655892,19.846337842742265,526.3472162174479,3.618638708093165,24.15575667494107,2023
POL,Poland,European Region,2021,5199,13.7,11.5,Medium,HI,25+ years,11.12986237669568,2.9849506648655892,19.846337842742265,632.2822878647046,4.60467552548151,32.04657592242488,2023
POL,Poland,European Region,2021,5199,13.7,11.5,Medium,HI,<20 years,11.12986237669568,2.9849506648655892,19.846337842742265,181.04717761614737,1.4356862881575236,2.976186115919744,2023
PRT,Portugal,European Region,2021,1197,11.5,7.2,High,HI,20-24 years,2.083116744934721,0.778895853086926,3.5177177913337347,951.8144348974056,2.0472978041704484,10.60747987474377,2023
PRT,Portugal,European Region,2021,1197,11.5,7.2,High,HI,25+ years,2.083116744934721,0.778895853086926,3.5177177913337347,961.6700041386008,7.717564366322616,26.913354337448173,2023
PRT,Portugal,European Region,2021,1197,11.5,7.2,High,HI,<20 years,2.083116744934721,0.778895853086926,3.5177177913337347,492.0065906174072,0.5660831013238078,1.4056581115288806,2023
MDA,Republic of Moldova,European Region,2021,428,14.1,11.9,High,UMI,20-24 years,6.752495085957971,2.25490190717437,11.818421698616753,665.3902566913507,2.253918845391109,17.677858119125222,2023
MDA,Republic of Moldova,European Region,2021,428,14.1,11.9,High,UMI,25+ years,6.752495085957971,2.25490190717437,11.818421698616753,774.9913074494756,4.792923116586478,31.513833189167897,2023
MDA,Republic of Moldova,European Region,2021,428,14.1,11.9,High,UMI,<20 years,6.752495085957971,2.25490190717437,11.818421698616753,235.54269761734233,0.9944062873266136,2.7266938824949,2023
ROU,Romania,European Region,2021,1852,9.6,7.2,High,HI,20-24 years,3.0417369219228445,1.4029629222561977,4.775724335521592,402.2386765395705,1.3193471713394085,11.394866256423567,2023
ROU,Romania,European Region,2021,1852,9.6,7.2,High,HI,25+ years,3.0417369219228445,1.4029629222561977,4.775724335521592,493.69342745744177,3.4109950210688975,21.892243319528404,2023
ROU,Romania,European Region,2021,1852,9.6,7.2,High,HI,<20 years,3.0417369219228445,1.4029629222561977,4.775724335521592,139.64685583339948,0.4634604484089587,1.7708111462186094,2023
RUS,Russian Federation,European Region,2021,31172,21.4,17.9,Medium,HI,20-24 years,15.686064050413783,4.937294029647639,27.695115810005703,840.0125944568664,5.566235379516174,28.295808687829435,2023
RUS,Russian Federation,European Region,2021,31172,21.4,17.9,Medium,HI,25+ years,15.686064050413783,4.937294029647639,27.695115810005703,938.2180488973124,9.837760829092566,56.54754470325361,2023
RUS,Russian Federation,European Region,2021,31172,21.4,17.9,Medium,HI,<20 years,15.686064050413783,4.937294029647639,27.695115810005703,301.0469810193681,1.603202070914309,4.509523346844555,2023
SRB,Serbia,European Region,2021,1035,15.1,9.4,Medium,UMI,20-24 years,3.682717784133787,0.7860726223419041,6.683896114128184,547.0922881023763,2.0158753002043404,9.499366913831128,2023
SRB,Serbia,European Region,2021,1035,15.1,9.4,Medium,UMI,25+ years,3.682717784133787,0.7860726223419041,6.683896114128184,608.1541353714828,9.70217573141452,30.010901926301777,2023
SRB,Serbia,European Region,2021,1035,15.1,9.4,Medium,UMI,<20 years,3.682717784133787,0.7860726223419041,6.683896114128184,221.9159624506033,0.6673179994046902,1.6340312745358987,2023
SVK,Slovakia,European Region,2021,539,9.9,7.6,High,HI,20-24 years,3.971578058002629,1.1199268171156491,6.938371139616463,533.4824980970035,1.678305854734049,12.77186554763862,2023
SVK,Slovakia,European Region,2021,539,9.9,7.6,High,HI,25+ years,3.971578058002629,1.1199268171156491,6.938371139616463,595.764920987385,4.785883009724136,26.703293194300155,2023
SVK,Slovakia,European Region,2021,539,9.9,7.6,High,HI,<20 years,3.971578058002629,1.1199268171156491,6.938371139616463,172.8410881640534,0.4296390206604163,1.932562474315229,2023
SVN,Slovenia,European Region,2021,398,18.9,13.2,High,HI,20-24 years,9.838180985705836,2.4446061816092177,17.31544726034653,545.4788209779945,2.1318644762959993,11.980314184938642,2023
SVN,Slovenia,European Region,2021,398,18.9,13.2,High,HI,25+ years,9.838180985705836,2.4446061816092177,17.31544726034653,618.997290668959,9.199284007245796,37.80948338341909,2023
SVN,Slovenia,European Region,2021,398,18.9,13.2,High,HI,<20 years,9.838180985705836,2.4446061816092177,17.31544726034653,184.909591662645,0.6194188056606057,1.7094899553958345,2023
ESP,Spain,European Region,2021,4160,8.7,6.2,High,HI,20-24 years,2.1484021371790054,0.9049815752844969,3.420755286857089,936.2531465304086,2.1293832681898,7.4898626321486494,2023
ESP,Spain,European Region,2021,4160,8.7,6.2,High,HI,25+ years,2.1484021371790054,0.9049815752844969,3.420755286857089,873.7318532395245,5.075524666310213,16.51319744351852,2023
ESP,Spain,European Region,2021,4160,8.7,6.2,High,HI,<20 years,2.1484021371790054,0.9049815752844969,3.420755286857089,481.24348044567665,0.5465836568485286,0.9041927109842052,2023
SWE,Sweden,European Region,2021,1442,13.8,11.7,High,HI,20-24 years,6.741132671207382,2.8481292324239105,10.561197836509708,1155.8542959670942,6.317433377649298,18.187804205483545,2023
SWE,Sweden,European Region,2021,1442,13.8,11.7,High,HI,25+ years,6.741132671207382,2.8481292324239105,10.561197836509708,992.7767546762408,10.780655774932358,25.84425855107349,2023
SWE,Sweden,European Region,2021,1442,13.8,11.7,High,HI,<20 years,6.741132671207382,2.8481292324239105,10.561197836509708,585.9947154292287,1.1424704705094466,2.135890156208786,2023
CHE,Switzerland,European Region,2021,1221,14.0,9.9,High,HI,20-24 years,4.68862254075714,2.267051216441834,7.137921201088719,1329.1018827898297,4.325406424693318,12.832660257070756,2023
CHE,Switzerland,European Region,2021,1221,14.0,9.9,High,HI,25+ years,4.68862254075714,2.267051216441834,7.137921201088719,1143.803298318593,8.688039699729023,23.329103359661804,2023
